TPR,FPR,Threshold
0.08541734329327703,0.008756567425569177,0.9481789
0.08931471256901591,0.008756567425569177,0.9466659
0.08931471256901591,0.009006755066299724,0.94652617
0.09353686261773303,0.009006755066299724,0.94543725
0.09353686261773303,0.009256942707030274,0.9452783
0.09516076648262423,0.009256942707030274,0.94489497
0.09516076648262423,0.009507130347760821,0.94480413
0.09548554725560247,0.009507130347760821,0.94480115
0.09548554725560247,0.009757317988491368,0.9447152
0.09645988957453719,0.009757317988491368,0.9442099
0.09645988957453719,0.010007505629221916,0.9441682
0.10003247807729783,0.010007505629221916,0.94272876
0.10003247807729783,0.010257693269952465,0.94265175
0.10522897044494967,0.010257693269952465,0.9399353
0.10522897044494967,0.010507880910683012,0.9397668
0.11042546281260149,0.010507880910683012,0.9368817
0.11042546281260149,0.01075806855141356,0.9365116
0.117895420591101,0.01075806855141356,0.933232
0.117895420591101,0.011008256192144109,0.9332058
0.11822020136407925,0.011008256192144109,0.93301386
0.11822020136407925,0.011758819114335751,0.93282443
0.12211757063981812,0.011758819114335751,0.9315956
0.12211757063981812,0.012259194395796848,0.93147826
0.12536537836960052,0.012259194395796848,0.92993295
0.12536537836960052,0.012509382036527395,0.92959607
0.12796362455342644,0.012509382036527395,0.92852443
0.12796362455342644,0.012759569677257944,0.9284836
0.13218577460214356,0.012759569677257944,0.9266381
0.13218577460214356,0.013259944958719039,0.9263542
0.1325105553751218,0.013259944958719039,0.9262284
0.1325105553751218,0.013510132599449587,0.92618924
0.1357583631049042,0.013510132599449587,0.9254429
0.1357583631049042,0.013760320240180136,0.92521244
0.13705748619681715,0.013760320240180136,0.9244138
0.13705748619681715,0.01451088316237178,0.9243463
0.14030529392659954,0.01451088316237178,0.92315036
0.14030529392659954,0.014761070803102327,0.9231288
0.14355310165638194,0.014761070803102327,0.9215466
0.14355310165638194,0.015261446084563422,0.9212079
0.14582656706722963,0.015261446084563422,0.92084414
0.14582656706722963,0.01576182136602452,0.9206786
0.1464761286131861,0.01576182136602452,0.9204101
0.1464761286131861,0.016012009006755066,0.92003465
0.14680090938616433,0.016012009006755066,0.9199933
0.14680090938616433,0.016262196647485613,0.9199231
0.14907437479701202,0.016262196647485613,0.9190627
0.14907437479701202,0.01651238428821616,0.9190045
0.15492042871062034,0.01651238428821616,0.91748726
0.15492042871062034,0.01701275956967726,0.9173866
0.15524520948359857,0.01701275956967726,0.9173803
0.15524520948359857,0.017262947210407806,0.9172679
0.15589477102955504,0.017262947210407806,0.9170263
0.15589477102955504,0.017513134851138354,0.9169925
0.1562195518025333,0.017513134851138354,0.9164982
0.1562195518025333,0.0177633224918689,0.91649336
0.15849301721338097,0.0177633224918689,0.91572213
0.15849301721338097,0.018263697773329996,0.91559976
0.1588177979863592,0.018263697773329996,0.91521066
0.1588177979863592,0.018513885414060547,0.9148285
0.16888600194868464,0.018513885414060547,0.91112787
0.16888600194868464,0.018764073054791094,0.9111231
0.17278337122442353,0.018764073054791094,0.9100734
0.17278337122442353,0.019014260695521642,0.9100181
0.17343293277038,0.019014260695521642,0.90987337
0.17343293277038,0.01926444833625219,0.9097683
0.17473205586229296,0.01926444833625219,0.90959054
0.17473205586229296,0.019514635976982737,0.9095861
0.18025332900292304,0.019514635976982737,0.90792483
0.18025332900292304,0.019764823617713284,0.9077941
0.18350113673270543,0.019764823617713284,0.9068197
0.18350113673270543,0.02001501125844383,0.9066925
0.1841506982786619,0.02001501125844383,0.9064938
0.1841506982786619,0.020265198899174382,0.9064543
0.18707372523546606,0.020265198899174382,0.90577286
0.18707372523546606,0.020765574180635477,0.9054988
0.19454368301396557,0.020765574180635477,0.9033908
0.19454368301396557,0.021015761821366025,0.90327954
0.19519324455992204,0.021015761821366025,0.90317506
0.19519324455992204,0.021265949462096572,0.9026362
0.196492367651835,0.021265949462096572,0.90249896
0.196492367651835,0.02151613710282712,0.902344
0.19909061383566093,0.02151613710282712,0.9013935
0.19909061383566093,0.021766324743557667,0.90131664
0.2003897369275739,0.021766324743557667,0.90101117
0.2003897369275739,0.022266700025018765,0.900977
0.20136407924650862,0.022266700025018765,0.90060985
0.20136407924650862,0.022516887665749313,0.90060884
0.20266320233842156,0.022516887665749313,0.900065
0.20266320233842156,0.02276707530647986,0.90000397
0.20331276388437805,0.02276707530647986,0.8994267
0.20331276388437805,0.023017262947210407,0.8993753
0.204611886976291,0.023017262947210407,0.8986416
0.204611886976291,0.023267450587940955,0.8983808
0.21013316011692107,0.023267450587940955,0.8966684
0.21013316011692107,0.023767825869402053,0.8963926
0.21078272166287756,0.023767825869402053,0.89622235
0.21078272166287756,0.0240180135101326,0.89614004
0.2111075024358558,0.0240180135101326,0.8960643
0.2111075024358558,0.024268201150863148,0.89575005
0.21143228320883403,0.024268201150863148,0.8956854
0.21143228320883403,0.024768576432324243,0.89552885
0.21305618707372523,0.024768576432324243,0.8950563
0.21305618707372523,0.02501876407305479,0.8950003
0.21338096784670346,0.02501876407305479,0.89492613
0.21338096784670346,0.025268951713785338,0.89491516
0.2159792140305294,0.025268951713785338,0.8945712
0.2159792140305294,0.02551913935451589,0.89441377
0.21630399480350762,0.02551913935451589,0.8943416
0.21630399480350762,0.025769326995246436,0.8942886
0.21662877557648588,0.025769326995246436,0.89428365
0.21662877557648588,0.026019514635976983,0.8942402
0.21760311789542058,0.026019514635976983,0.89378244
0.21760311789542058,0.02626970227670753,0.8937818
0.21890224098733355,0.02626970227670753,0.89358586
0.21890224098733355,0.027020265198899173,0.8932315
0.22279961026307243,0.027020265198899173,0.89238685
0.22279961026307243,0.02752064048036027,0.89227444
0.2240987333549854,0.02752064048036027,0.89198285
0.2240987333549854,0.028021015761821366,0.89174986
0.22474829490094186,0.028021015761821366,0.8916855
0.22474829490094186,0.028271203402551914,0.8912872
0.22767132185774602,0.028271203402551914,0.890932
0.22767132185774602,0.02852139104328246,0.8908236
0.23221825267944138,0.02852139104328246,0.8899456
0.23221825267944138,0.02877157868401301,0.8898966
0.2331925949983761,0.02877157868401301,0.8890276
0.2331925949983761,0.02902176632474356,0.8889665
0.23351737577135434,0.02902176632474356,0.8887013
0.23351737577135434,0.029271953965474107,0.88837117
0.2341669373173108,0.029271953965474107,0.88827217
0.2341669373173108,0.029522141606204654,0.8881803
0.23708996427411497,0.029522141606204654,0.88731027
0.23708996427411497,0.0297723292469352,0.8873014
0.23936342968496266,0.0297723292469352,0.8868608
0.23936342968496266,0.03002251688766575,0.8867392
0.24033777200389736,0.03002251688766575,0.8865428
0.24033777200389736,0.030773079809857395,0.8862875
0.2413121143228321,0.030773079809857395,0.8861421
0.2413121143228321,0.031023267450587942,0.885853
0.24163689509581032,0.031023267450587942,0.88579935
0.24163689509581032,0.031273455091318486,0.8857875
0.2455342643715492,0.031273455091318486,0.8848509
0.2455342643715492,0.03152364273204904,0.88481057
0.25235466060409223,0.03152364273204904,0.8835685
0.25235466060409223,0.03177383037277959,0.8834605
0.2546281260149399,0.03177383037277959,0.8830904
0.2546281260149399,0.03202401801351013,0.88273656
0.2556024683338746,0.03202401801351013,0.8826336
0.2556024683338746,0.03227420565424068,0.8824106
0.258850276063657,0.03227420565424068,0.8816096
0.258850276063657,0.03252439329497123,0.88158816
0.26274764533939593,0.03252439329497123,0.8808188
0.26274764533939593,0.03302476857643232,0.88051564
0.2679441377070477,0.03302476857643232,0.8791451
0.2679441377070477,0.03327495621716287,0.8791424
0.2728158493017213,0.03327495621716287,0.8778296
0.2728158493017213,0.03352514385789342,0.8776031
0.2741149723936343,0.03352514385789342,0.8774255
0.2741149723936343,0.03402551913935452,0.87737685
0.27508931471256903,0.03402551913935452,0.87725645
0.27508931471256903,0.03427570678008506,0.87723416
0.27541409548554724,0.03427570678008506,0.877217
0.27541409548554724,0.03452589442081561,0.87720895
0.2783371224423514,0.03452589442081561,0.8765247
0.2783371224423514,0.03477608206154616,0.8764555
0.2789866839883079,0.03477608206154616,0.8763864
0.2789866839883079,0.03527645734300726,0.87630314
0.27963624553426436,0.03527645734300726,0.8761606
0.27963624553426436,0.0355266449837378,0.8761304
0.28028580708022083,0.0355266449837378,0.8758596
0.28028580708022083,0.035776832624468353,0.8758592
0.2806105878531991,0.035776832624468353,0.8757707
0.2806105878531991,0.03627720790592945,0.8753722
0.28093536862617735,0.03627720790592945,0.8752068
0.28093536862617735,0.03677758318739054,0.87492645
0.28450795712893795,0.03677758318739054,0.87341076
0.28450795712893795,0.037027770828121094,0.8734008
0.2848327379019162,0.037027770828121094,0.8733966
0.2848327379019162,0.03727795846885164,0.8732526
0.2854822994478727,0.03727795846885164,0.8731663
0.2854822994478727,0.03752814610958219,0.87314796
0.2864566417668074,0.03752814610958219,0.8728506
0.2864566417668074,0.03777833375031273,0.8728187
0.28775576485872034,0.03777833375031273,0.87243146
0.28775576485872034,0.038028521391043284,0.87235916
0.2897044494965898,0.038028521391043284,0.8714396
0.2897044494965898,0.03827870903177383,0.87138534
0.29067879181552453,0.03827870903177383,0.8711955
0.29067879181552453,0.03852889667250438,0.8710509
0.29522572263721986,0.03852889667250438,0.87026423
0.29522572263721986,0.03902927195396547,0.8701207
0.29814874959402404,0.03902927195396547,0.86915493
0.29814874959402404,0.039279459594696024,0.86877376
0.3010717765508282,0.039279459594696024,0.8682633
0.3010717765508282,0.03952964723542657,0.86813444
0.3033452419616759,0.03952964723542657,0.867693
0.3033452419616759,0.04003002251688766,0.86741066
0.3052939265995453,0.04003002251688766,0.86659384
0.3052939265995453,0.040530397798348765,0.86635214
0.3065930496914583,0.040530397798348765,0.8658595
0.3065930496914583,0.04078058543907931,0.86570257
0.30886651510230595,0.04078058543907931,0.8651363
0.30886651510230595,0.041531148361270954,0.86472136
0.30919129587528416,0.041531148361270954,0.8647127
0.30919129587528416,0.0417813360020015,0.86459786
0.3095160766482624,0.0417813360020015,0.8645673
0.3095160766482624,0.04203152364273205,0.864486
0.3098408574212407,0.04203152364273205,0.8644453
0.3098408574212407,0.0422817112834626,0.86439306
0.3108151997401754,0.0422817112834626,0.8642173
0.3108151997401754,0.042531898924193144,0.8641833
0.3124391036050666,0.042531898924193144,0.8640277
0.3124391036050666,0.04328246184638479,0.8637847
0.3127638843780448,0.04328246184638479,0.8637161
0.3127638843780448,0.043532649487115334,0.86368454
0.31308866515102307,0.043532649487115334,0.8636342
0.31308866515102307,0.044033024768576436,0.8635324
0.3140630074699578,0.044033024768576436,0.8633293
0.3140630074699578,0.04428321240930698,0.86329997
0.31471256901591427,0.04428321240930698,0.8627687
0.31471256901591427,0.044783587690768074,0.8626408
0.31633647288080546,0.044783587690768074,0.86248887
0.31633647288080546,0.045033775331498625,0.8624863
0.31958428061058786,0.045033775331498625,0.86146194
0.31958428061058786,0.04528396297222917,0.86144805
0.3251055537512179,0.04528396297222917,0.8599522
0.3251055537512179,0.04553415061295972,0.85992104
0.3254303345241962,0.04553415061295972,0.85990477
0.3254303345241962,0.046034525894420815,0.8597676
0.3267294576161091,0.046034525894420815,0.8595402
0.3267294576161091,0.046284713535151366,0.8595393
0.3280285807080221,0.046284713535151366,0.8594019
0.3280285807080221,0.04653490117588191,0.8593465
0.32867814225397857,0.04653490117588191,0.8592362
0.32867814225397857,0.047035276457343005,0.8591648
0.33030204611886976,0.047035276457343005,0.8587415
0.33030204611886976,0.047285464098073555,0.8585993
0.330626826891848,0.047285464098073555,0.85844564
0.330626826891848,0.047535651738804106,0.8584407
0.3329002923026957,0.047535651738804106,0.858096
0.3329002923026957,0.0480360270202652,0.85796624
0.3332250730756739,0.0480360270202652,0.8579413
0.3332250730756739,0.048286214660995745,0.8579064
0.3341994153946086,0.048286214660995745,0.8577555
0.3341994153946086,0.048536402301726296,0.8577429
0.33972068853523874,0.048536402301726296,0.8567458
0.33972068853523874,0.04878658994245684,0.85670596
0.34004546930821694,0.04878658994245684,0.8566703
0.34004546930821694,0.04928696522391794,0.8565738
0.3419941539460864,0.04928696522391794,0.8564032
0.3419941539460864,0.049537152864648486,0.85626084
0.3423189347190646,0.049537152864648486,0.8562501
0.3423189347190646,0.04978734050537904,0.8562287
0.34264371549204287,0.04978734050537904,0.85621285
0.34264371549204287,0.05003752814610958,0.8562104
0.3429684962650211,0.05003752814610958,0.8559606
0.3429684962650211,0.05028771578684013,0.85590076
0.3436180578109776,0.05028771578684013,0.85581523
0.3436180578109776,0.050537903427570675,0.85576135
0.34491718090289053,0.050537903427570675,0.8554038
0.34491718090289053,0.050788091068301226,0.8553463
0.34556674244884705,0.050788091068301226,0.85521
0.34556674244884705,0.05103827870903178,0.8550971
0.34719064631373825,0.05103827870903178,0.8547239
0.34719064631373825,0.05128846634976232,0.85469365
0.35043845404352064,0.05128846634976232,0.8541044
0.35043845404352064,0.05153865399049287,0.85410136
0.35466060409223776,0.05153865399049287,0.8534205
0.35466060409223776,0.051788841631223416,0.8532266
0.35531016563819423,0.051788841631223416,0.85315466
0.35531016563819423,0.05203902927195397,0.85312986
0.35660928873010717,0.05203902927195397,0.85280025
0.35660928873010717,0.05228921691268451,0.85277367
0.3569340695030854,0.05228921691268451,0.85273206
0.3569340695030854,0.05253940455341506,0.85272646
0.35725885027606363,0.05253940455341506,0.8526583
0.35725885027606363,0.05278959219414561,0.8525806
0.3575836310490419,0.05278959219414561,0.8525722
0.3575836310490419,0.053039779834876156,0.8522149
0.3592075349139331,0.053039779834876156,0.8519844
0.3592075349139331,0.05328996747560671,0.8519364
0.36115621955180255,0.05328996747560671,0.85138714
0.36115621955180255,0.05354015511633725,0.8513038
0.36310490418967195,0.05354015511633725,0.85100985
0.36310490418967195,0.0537903427570678,0.85094494
0.3657031503734979,0.0537903427570678,0.8506502
0.3657031503734979,0.0542907180385289,0.85062027
0.3666774926924326,0.0542907180385289,0.85021615
0.3666774926924326,0.05454090567925945,0.85021114
0.36797661578434554,0.05454090567925945,0.8499654
0.36797661578434554,0.05479109331998999,0.8498501
0.369925300422215,0.05479109331998999,0.84962475
0.369925300422215,0.05504128096072054,0.8494934
0.371224423514128,0.05504128096072054,0.8492451
0.371224423514128,0.05554165624218164,0.8491292
0.3715492042871062,0.05554165624218164,0.84906036
0.3715492042871062,0.05579184388291218,0.849007
0.37512179278986685,0.05579184388291218,0.8484253
0.37512179278986685,0.05604203152364273,0.84840655
0.37674569665475804,0.05604203152364273,0.84808975
0.37674569665475804,0.05629221916437328,0.8480757
0.37836960051964924,0.05629221916437328,0.84771866
0.37836960051964924,0.05654240680510383,0.84767324
0.3796687236115622,0.05654240680510383,0.8476161
0.3796687236115622,0.05679259444583438,0.8474438
0.38259175056836636,0.05679259444583438,0.8469031
0.38259175056836636,0.05704278208656492,0.84687304
0.38454043520623576,0.05704278208656492,0.8465978
0.38454043520623576,0.05729296972729547,0.84658974
0.3871386813900617,0.05729296972729547,0.8456844
0.3871386813900617,0.05779334500875657,0.84548146
0.38746346216303995,0.05779334500875657,0.84535104
0.38746346216303995,0.05804353264948712,0.84534955
0.3884378044819747,0.05804353264948712,0.84505016
0.3884378044819747,0.05829372029021766,0.84500456
0.3897369275738876,0.05829372029021766,0.8446694
0.3897369275738876,0.05879409557167876,0.84441787
0.39720688535238713,0.05879409557167876,0.8423532
0.39720688535238713,0.05904428321240931,0.84233105
0.3975316661253654,0.05904428321240931,0.8422933
0.3975316661253654,0.05929447085313985,0.8421713
0.3994803507632348,0.05929447085313985,0.84202415
0.3994803507632348,0.0595446584938704,0.8419697
0.4033777200389737,0.0595446584938704,0.8409167
0.4033777200389737,0.059794846134600954,0.84091467
0.40597596622279963,0.059794846134600954,0.8406094
0.40597596622279963,0.06054540905679259,0.8405263
0.40792465086066904,0.06054540905679259,0.84034944
0.40792465086066904,0.060795596697523144,0.840278
0.4082494316336473,0.060795596697523144,0.84023947
0.4082494316336473,0.06104578433825369,0.84019977
0.409223773952582,0.06104578433825369,0.83992815
0.409223773952582,0.06129597197898424,0.83992255
0.4098733354985385,0.06129597197898424,0.8397929
0.4098733354985385,0.06154615961971479,0.8397425
0.4101981162715167,0.06154615961971479,0.8397347
0.4101981162715167,0.06179634726044533,0.8396841
0.41214680090938616,0.06179634726044533,0.8389347
0.41214680090938616,0.062046534901175884,0.83883995
0.4147450470932121,0.062046534901175884,0.8378062
0.4147450470932121,0.06229672254190643,0.8376929
0.417343293277038,0.06229672254190643,0.8371012
0.417343293277038,0.06279709782336752,0.8370081
0.4179928548229945,0.06279709782336752,0.83696616
0.4179928548229945,0.06304728546409807,0.8369553
0.41831763559597274,0.06304728546409807,0.8369521
0.41831763559597274,0.06329747310482862,0.8368516
0.42026632023384214,0.06329747310482862,0.83651114
0.42026632023384214,0.06379784838628971,0.836431
0.42189022409873334,0.06379784838628971,0.83592546
0.42189022409873334,0.06404803602702026,0.83573794
0.42286456641766806,0.06404803602702026,0.8354857
0.42286456641766806,0.0647985989492119,0.83524215
0.4248132510555375,0.0647985989492119,0.83459735
0.4248132510555375,0.06504878658994245,0.8344662
0.42578759337447225,0.06504878658994245,0.83431417
0.42578759337447225,0.065298974230673,0.8341485
0.4264371549204287,0.065298974230673,0.8340256
0.4264371549204287,0.0657993495121341,0.83396757
0.4270867164663852,0.0657993495121341,0.83366835
0.4270867164663852,0.06654991243432574,0.83348435
0.4296849626502111,0.06654991243432574,0.83274215
0.4296849626502111,0.0668001000750563,0.8326825
0.43065930496914584,0.0668001000750563,0.83243734
0.43065930496914584,0.06705028771578685,0.8324246
0.43163364728808057,0.06705028771578685,0.83221316
0.43163364728808057,0.06755066299724793,0.83204705
0.4345566742448847,0.06755066299724793,0.8313479
0.4345566742448847,0.06805103827870904,0.8310017
0.43585579733679763,0.06805103827870904,0.8308069
0.43585579733679763,0.06830122591943957,0.8306376
0.43650535888275416,0.06830122591943957,0.8305501
0.43650535888275416,0.06855141356017012,0.83036035
0.43683013965573236,0.06855141356017012,0.830342
0.43683013965573236,0.06880160120090067,0.830329
0.44170185125040595,0.06880160120090067,0.82853687
0.44170185125040595,0.06905178884163123,0.82848066
0.4465735628450796,0.06905178884163123,0.8277468
0.4465735628450796,0.06930197648236178,0.82768834
0.44754790516401427,0.06930197648236178,0.8276052
0.44754790516401427,0.06955216412309231,0.82744116
0.448522247482949,0.06955216412309231,0.8271377
0.448522247482949,0.07005253940455342,0.82707715
0.4501461513478402,0.07005253940455342,0.8267643
0.4501461513478402,0.07030272704528397,0.8266282
0.4511204936667749,0.07030272704528397,0.8264353
0.4511204936667749,0.0710532899674756,0.82631314
0.4530691783046444,0.0710532899674756,0.82585776
0.4530691783046444,0.07130347760820616,0.82575464
0.4533939590776226,0.07130347760820616,0.82573944
0.4533939590776226,0.07155366524893671,0.82573134
0.45371873985060085,0.07155366524893671,0.8256189
0.45371873985060085,0.07180385288966724,0.82558763
0.4546930821695356,0.07180385288966724,0.8255208
0.4546930821695356,0.0720540405303978,0.82512903
0.4550178629425138,0.0720540405303978,0.8250337
0.4550178629425138,0.07230422817112835,0.8249938
0.45534264371549205,0.07230422817112835,0.8249742
0.45534264371549205,0.07280460345258945,0.8248694
0.4563169860344268,0.07280460345258945,0.82460535
0.4563169860344268,0.07330497873405054,0.8244524
0.456641766807405,0.07330497873405054,0.82438976
0.456641766807405,0.07355516637478109,0.82437736
0.4605391360831439,0.07355516637478109,0.8235177
0.4605391360831439,0.07380535401551164,0.82338065
0.46118869762910036,0.07380535401551164,0.8232128
0.46118869762910036,0.07430572929697273,0.82279074
0.46151347840207857,0.07430572929697273,0.82270765
0.46151347840207857,0.07455591693770328,0.82268673
0.46183825917505683,0.07455591693770328,0.8226393
0.46183825917505683,0.07530647985989491,0.8223118
0.4621630399480351,0.07530647985989491,0.8220648
0.4621630399480351,0.07580685514135602,0.8220503
0.46281260149399156,0.07580685514135602,0.8219664
0.46281260149399156,0.07605704278208657,0.8219646
0.4631373822669698,0.07605704278208657,0.82192415
0.4631373822669698,0.07630723042281712,0.82184523
0.46443650535888276,0.07630723042281712,0.8212777
0.46443650535888276,0.07655741806354766,0.8212315
0.4650860669048392,0.07655741806354766,0.82114565
0.4650860669048392,0.07705779334500876,0.82084227
0.46606040922377395,0.07705779334500876,0.8206886
0.46606040922377395,0.07730798098573931,0.82063794
0.4663851899967522,0.07730798098573931,0.8205111
0.4663851899967522,0.07755816862646986,0.82039756
0.4670347515427087,0.07755816862646986,0.82001233
0.4670347515427087,0.0778083562672004,0.81995416
0.4673595323156869,0.0778083562672004,0.81986684
0.4673595323156869,0.07805854390793095,0.8197952
0.4680090938616434,0.07805854390793095,0.81959873
0.4680090938616434,0.07855891918939205,0.8190887
0.4696329977265346,0.07855891918939205,0.81894153
0.4696329977265346,0.07880910683012259,0.8188048
0.47223124391036053,0.07880910683012259,0.8182316
0.47223124391036053,0.07905929447085314,0.8182299
0.4732055862292952,0.07905929447085314,0.8179227
0.4732055862292952,0.07930948211158369,0.8177357
0.4745047093212082,0.07930948211158369,0.81735784
0.4745047093212082,0.07955966975231424,0.8173424
0.4748294900941864,0.07955966975231424,0.8173368
0.4748294900941864,0.07980985739304479,0.8172189
0.4754790516401429,0.07980985739304479,0.8169615
0.4754790516401429,0.08056042031523643,0.8166358
0.4761286131860994,0.08056042031523643,0.8165519
0.4761286131860994,0.08106079559669753,0.8162881
0.4777525170509906,0.08106079559669753,0.8160518
0.4777525170509906,0.08131098323742807,0.8158247
0.4790516401429035,0.08131098323742807,0.8153577
0.4790516401429035,0.08156117087815862,0.81531197
0.4793764209158818,0.08156117087815862,0.81530845
0.4793764209158818,0.08181135851888917,0.81525934
0.481000324780773,0.08181135851888917,0.8148976
0.481000324780773,0.08206154615961972,0.8148627
0.4819746670997077,0.08206154615961972,0.81473446
0.4819746670997077,0.08231173380035026,0.81464
0.4826242286456642,0.08231173380035026,0.81433874
0.4826242286456642,0.08256192144108081,0.8142767
0.48327379019162064,0.08256192144108081,0.8142242
0.48327379019162064,0.08306229672254191,0.81415004
0.4839233517375771,0.08306229672254191,0.8139398
0.4839233517375771,0.08331248436327246,0.8139298
0.4855472556024683,0.08331248436327246,0.8135016
0.4855472556024683,0.083562672004003,0.8135004
0.48879506333225076,0.083562672004003,0.8124418
0.48879506333225076,0.08381285964473355,0.812314
0.48911984410522896,0.08381285964473355,0.81229866
0.48911984410522896,0.08431323492619465,0.8122933
0.49074374797012016,0.08431323492619465,0.8115815
0.49074374797012016,0.08481361020765574,0.8115351
0.4910685287430984,0.08481361020765574,0.8114942
0.4910685287430984,0.08506379784838629,0.81138724
0.4926924326079896,0.08506379784838629,0.8108783
0.4926924326079896,0.08531398548911684,0.8107195
0.4949658980188373,0.08531398548911684,0.8103401
0.4949658980188373,0.08556417312984739,0.8097371
0.49529067879181554,0.08556417312984739,0.80965024
0.49529067879181554,0.08581436077057793,0.8096481
0.4982137057486197,0.08581436077057793,0.80880725
0.4982137057486197,0.08606454841130848,0.8087812
0.4991880480675544,0.08606454841130848,0.8087104
0.4991880480675544,0.08631473605203903,0.8086426
0.49951282884053266,0.08631473605203903,0.80856055
0.49951282884053266,0.08656492369276958,0.8084243
0.5001623903864891,0.08656492369276958,0.80819225
0.5001623903864891,0.08681511133350013,0.80814475
0.5004871711594674,0.08681511133350013,0.8080279
0.5004871711594674,0.08706529897423067,0.8079755
0.5024358557973368,0.08706529897423067,0.80770576
0.5024358557973368,0.08731548661496122,0.80769336
0.5069827866190322,0.08731548661496122,0.8065152
0.5069827866190322,0.08756567425569177,0.8064863
0.5076323481649886,0.08756567425569177,0.80635583
0.5076323481649886,0.08781586189642232,0.80620724
0.5079571289379669,0.08781586189642232,0.8061831
0.5079571289379669,0.08806604953715287,0.8061333
0.5102305943488146,0.08806604953715287,0.8056598
0.5102305943488146,0.08831623717788341,0.80565846
0.5118544982137058,0.08831623717788341,0.8053377
0.5118544982137058,0.08856642481861396,0.8052801
0.5141279636245534,0.08856642481861396,0.80474925
0.5141279636245534,0.08881661245934451,0.8046821
0.5157518674894446,0.08881661245934451,0.8043483
0.5157518674894446,0.08906680010007506,0.80428517
0.5164014290354011,0.08906680010007506,0.8042622
0.5164014290354011,0.0893169877408056,0.8042219
0.517700552127314,0.0893169877408056,0.8036177
0.517700552127314,0.08956717538153615,0.8034852
0.5186748944462488,0.08956717538153615,0.8033051
0.5186748944462488,0.0898173630222667,0.80326134
0.52029879831114,0.0898173630222667,0.8027051
0.52029879831114,0.09006755066299725,0.8026438
0.5228970444949659,0.09006755066299725,0.8022033
0.5228970444949659,0.0903177383037278,0.8021228
0.5232218252679441,0.0903177383037278,0.8020776
0.5232218252679441,0.09056792594445834,0.8019961
0.5238713868139007,0.09056792594445834,0.8019469
0.5238713868139007,0.09081811358518889,0.80183303
0.5254952906787919,0.09081811358518889,0.8013007
0.5254952906787919,0.09106830122591944,0.801278
0.5264696329977265,0.09106830122591944,0.8011713
0.5264696329977265,0.09131848886664999,0.80112153
0.5277687560896395,0.09131848886664999,0.80095804
0.5277687560896395,0.09156867650738054,0.80085254
0.5280935368626177,0.09156867650738054,0.800821
0.5280935368626177,0.09181886414811108,0.8004515
0.5316661253653784,0.09181886414811108,0.79970485
0.5316661253653784,0.09206905178884163,0.79969656
0.5326404676843131,0.09206905178884163,0.79966193
0.5326404676843131,0.09256942707030273,0.7995782
0.5332900292302696,0.09256942707030273,0.7995165
0.5332900292302696,0.09281961471103327,0.79941154
0.5345891523221825,0.09281961471103327,0.7991351
0.5345891523221825,0.09306980235176382,0.79902667
